TruthStatus	SDQC_Labels
2	[[3, 0.0], [3, 0.48207919070040844], [3, 0.5098742850047192], [3, 0.5933168407658663], [3, 0.599367480952524], [3, 0.6815929538723164], [3, 0.8209673146717192]]
2	[[3, 0.0], [3, 0.48207919070040844], [3, 0.5098742850047192], [3, 0.5933168407658663], [3, 0.599367480952524], [3, 0.6815929538723164], [3, 1.4743741164891806]]
2	[[3, 0.0], [3, 0.48207919070040844], [3, 0.5098742850047192], [3, 0.5933168407658663], [3, 0.6468936241677452], [3, 0.6662839226231023], [3, 0.6733537488999257]]
2	[[3, 0.0], [3, 0.48207919070040844], [3, 0.5098742850047192], [3, 0.5933168407658663], [3, 0.6468936241677452], [3, 0.6662839226231023], [3, 1.2860695592867508]]
2	[[3, 0.0], [3, 0.48207919070040844], [3, 0.5192809544265257], [3, 0.5712881762406705], [3, 0.6424370393371289], [3, 0.649307809135234], [3, 0.6617601170590873]]
2	[[3, 0.0], [3, 0.48207919070040844], [3, 0.5192809544265257], [3, 0.5712881762406705], [3, 0.6424370393371289], [3, 0.649307809135234], [3, 0.6996691379614369]]
2	[[3, 0.0], [3, 0.48207919070040844], [3, 0.5192809544265257], [3, 0.5712881762406705], [3, 0.6424370393371289], [3, 0.649307809135234], [3, 0.6894815163102375]]
2	[[3, 0.0], [3, 0.48207919070040844], [3, 0.5192809544265257], [3, 0.5712881762406705], [3, 0.6424370393371289], [3, 0.649307809135234], [3, 1.2881249674721131]]
2	[[3, 0.0], [3, 0.48207919070040844], [3, 0.5192809544265257], [3, 0.5712881762406705], [3, 0.6424370393371289], [3, 0.649307809135234], [3, 0.7691310575796596], [3, 0.8079670030686286]]
2	[[3, 0.0], [3, 0.48207919070040844], [3, 0.5098742850047192], [3, 0.5933168407658663], [3, 0.6468936241677452], [3, 0.6662839226231023], [3, 0.6728159545616648], [3, 0.6776069527204931], [3, 1.2177397662748501]]
2	[[3, 0.0], [3, 0.48207919070040844], [3, 0.5098742850047192], [3, 0.5933168407658663], [3, 0.6468936241677452], [3, 0.6662839226231023], [3, 0.6728159545616648], [3, 0.7106109216830505], [3, 0.8245777626987225]]
2	[[3, 0.0], [3, 0.48207919070040844], [3, 0.5098742850047192], [3, 0.5933168407658663], [3, 0.6468936241677452], [3, 0.6662839226231023], [3, 0.6728159545616648], [3, 0.7106109216830505], [3, 0.7877162369786255]]
2	[[3, 0]]
2	[[3, 0.0], [3, 0.08328358590613917], [3, 0.14690286992819904]]
2	[[3, 0.0], [3, 1.1229527340131946], [3, 1.1338403970889572]]
2	[[3, 0.0], [3, 1.1229527340131946], [3, 1.2846813365530907]]
2	[[3, 0.0], [3, 0.08467555659104475], [3, 0.15802725897794576]]
2	[[3, 0.0], [3, 0.08467555659104475], [3, 0.1731052961957808]]
2	[[3, 0.0], [3, 0.08467555659104475], [3, 0.5386924001773248], [3, 0.5949140780891687], [3, 0.6676085861049875]]
2	[[3, 0.0], [3, 0.16748143619804218], [3, 0.277418189677346], [3, 0.37142705900436723]]
2	[[1, 0.0], [3, 0.3141599308216327]]
2	[[1, 0.0], [3, 0.9735255180819735]]
2	[[1, 0.0], [3, 0.2437956794074884], [3, 0.4167329399196458], [3, 0.524648503612196]]
2	[[1, 0.0], [3, 0.32803964687977166], [3, 0.3881801713828814], [3, 0.4175178235853964]]
2	[[1, 0.0], [3, 0.32803964687977166], [3, 0.3881801713828814], [3, 1.0172884587582507]]
2	[[1, 0.0], [3, 0.32803964687977166], [3, 0.3881801713828814], [3, 0.4884723734891552]]
2	[[1, 0.0], [3, 0.32803964687977166], [3, 0.3881801713828814], [3, 0.9773424780314756]]
2	[[3, 0]]
2	[[2, 0.0], [3, 0.24068788977839906]]
2	[[2, 0.0], [3, 0.6167088487400633]]
2	[[2, 0.0], [3, 0.48999751888568194], [3, 0.6191803200074848]]
2	[[2, 0.0], [3, 0.6523269375484005], [3, 0.8707614429485068]]
2	[[2, 0.0], [3, 0.48999751888568194], [3, 0.718155554727725], [3, 1.498746926821695]]
2	[[2, 0.0], [3, 0.48999751888568194], [3, 0.718155554727725], [3, 1.0141470324077435], [3, 1.1411273734612928], [3, 1.4619110156367998]]
2	[[2, 0.0], [3, 0.48999751888568194], [3, 0.718155554727725], [3, 1.0141470324077435], [3, 1.1411273734612928], [3, 1.1590572763571918], [3, 1.1682191263512753]]
2	[[1, 0.0], [1, 0.5309463670283706], [1, 0.5640739789771467], [1, 0.5746099413401872], [1, 0.5936859557241889]]
2	[[1, 0.0], [3, 0.01189922329970769], [1, 0.26625783617540494], [3, 0.43523367453274414], [3, 0.5124768622422737], [3, 1.1661010529987]]
2	[[1, 0.0], [1, 0.5309463670283706], [1, 0.5640739789771467], [3, 0.5846766627096835], [3, 0.5879291173232597], [3, 0.637934247956542], [3, 0.6461858162928062], [3, 0.7837051172293857]]
2	[[1, 0.0], [1, 0.5309463670283706], [1, 0.5640739789771467], [3, 0.5846766627096835], [3, 0.5879291173232597], [3, 0.63612555456392], [3, 0.6469480231760086], [3, 1.3011566464188655], [3, 1.3055901896241586]]
2	[[1, 0.0], [1, 0.1814465731242699], [0, 0.5961387372916674]]
2	[[1, 0.0], [1, 0.14336181943508602], [3, 1.7003262610347076], [3, 1.7650535518496746]]
2	[[3, 0.0], [3, 1.1817086436231627]]
2	[[1, 0.0], [3, 0.2128531899471115], [3, 0.2619233928466682], [3, 0.40159198644561106]]
2	[[1, 0.0], [3, 0.2128531899471115], [3, 0.34346330117709883], [3, 1.0922721645417066]]
2	[[1, 0.0], [3, 0.2128531899471115], [3, 0.6411159067427312], [3, 0.6535876679139705]]
2	[[1, 0.0], [2, 0.04325309021869306], [1, 0.22090675737839757], [3, 0.25841111192868943]]
2	[[1, 0.0], [2, 0.04325309021869306], [1, 0.8332179650790902], [1, 1.2175497414236227], [3, 1.4048099684596094]]
2	[[1, 0.0], [2, 0.04325309021869306], [1, 0.13619190673579717], [2, 0.19459141961483808], [1, 0.22617012339899895], [1, 1.1750525366025215]]
2	[[1, 0.0], [2, 0.04325309021869306], [1, 0.13619190673579717], [2, 0.19459141961483808], [1, 0.3455370912839422], [1, 1.2587104304179377], [1, 1.3152062198257437]]
2	[[3, 0.0], [3, 0.40988618018885], [3, 0.48580026727001535], [3, 0.49241113731368236], [3, 0.6989217467125564]]
2	[[2, 0.0], [1, 0.48560313845636194]]
2	[[2, 0.0], [1, 1.1818277143183558]]
2	[[2, 0.0], [3, 1.2196354557666502], [2, 1.2938840824251876]]
2	[[1, 0.0], [1, 0.5338849868081336]]
2	[[1, 0.0], [1, 1.1455503156742994]]
2	[[1, 0.0], [3, 0.48623363595485625], [3, 0.5071809772602408], [3, 0.5197915459151876]]
2	[[1, 0.0], [3, 0.32043479637337724], [3, 0.34444685729379226], [1, 1.1346285985938764], [1, 1.1803728167042686]]
2	[[1, 0.0], [3, 0.48623363595485625], [3, 0.5071809772602408], [3, 1.2146525515780815], [3, 1.241498056939896]]
2	[[1, 0.0], [3, 0.32043479637337724], [1, 0.3305828582187213], [1, 1.1471178565579558], [3, 1.277704695118349], [1, 1.4144301402928658]]
2	[[1, 0.0], [3, 0.32043479637337724], [3, 0.34444685729379226], [3, 0.7551334675218739], [3, 1.1799027104409696], [3, 1.2481436246905526], [3, 1.266701966884088]]
2	[[1, 0.0], [3, 0.32043479637337724], [3, 0.34444685729379226], [3, 0.7551334675218739], [3, 1.1799027104409696], [3, 1.263070315362037], [3, 1.2674064187529042], [3, 1.2705429765867722]]
2	[[3, 0.0], [3, 0.06331250497551917], [3, 0.6464854142665537], [3, 0.8858792745635737], [3, 1.0880474481283682]]
2	[[3, 0.0], [3, 0.06331250497551917], [3, 0.6464854142665537], [3, 0.8858792745635737], [3, 1.1348232146113484]]
2	[[3, 0.0], [3, 0.06331250497551917], [3, 0.6464854142665537], [3, 0.8072154658152783], [3, 1.3351847787776385]]
2	[[1, 0]]
2	[[1, 0.0], [3, 1.6824233810817877]]
2	[[1, 0.0], [3, 0.6740442216501895], [3, 1.1349381740057407]]
2	[[1, 0.0], [3, 0.6740442216501895], [3, 1.0825559990794162]]
2	[[1, 0.0], [3, 0.9101350589423266], [3, 1.226256113792687]]
2	[[1, 0.0], [3, 0.9101350589423266], [3, 1.1464639669278285], [3, 1.174689606292058]]
2	[[1, 0.0], [3, 0.9101350589423266], [3, 1.1275726911929551], [3, 1.174285994358115], [3, 1.3779181151531326], [3, 1.3784685614332222], [3, 1.475420965214626]]
2	[[3, 0]]
2	[[3, 0.0], [3, 0.27138978790715834], [3, 0.3071987998741628]]
2	[[3, 0]]
2	[[3, 0]]
2	[[2, 0.0], [3, 0.5669936718780269], [3, 1.6112422620073632]]
2	[[2, 0.0], [3, 0.3840147208069308], [3, 0.7886789131599706], [3, 0.7928001077957445], [3, 0.7998381327508404], [3, 0.812894796653028], [3, 0.8186290532109008], [3, 0.8340319467445646]]
2	[[2, 0.0], [3, 0.5388668506644679]]
2	[[0, 0.0], [3, 0.0026459452107523668]]
2	[[3, 0]]
2	[[3, 0]]
2	[[2, 0]]
2	[[3, 0]]
2	[[3, 0]]
2	[[3, 0]]
2	[[1, 0.0], [1, 0.9746012340354769], [1, 0.9879640328377703]]
2	[[1, 0.0], [1, 0.9746012340354769], [0, 1.0737285305944069], [1, 1.2105043047222057]]
2	[[1, 0.0], [1, 0.9746012340354769], [0, 1.0737285305944069], [3, 1.516447228070065]]
2	[[1, 0.0], [3, 0.39498643651038484], [3, 0.443262987458695], [1, 0.4551410612547874], [3, 1.0220042722370348]]
2	[[1, 0.0], [1, 0.35777608462182475]]
2	[[1, 0.0], [3, 1.0160811169991784], [3, 1.018457769499214], [3, 1.041677734433333]]
2	[[3, 0.0], [1, 0.7148418171817911], [3, 0.7687202995031648], [3, 0.7923333126607571]]
2	[[1, 0.0], [3, 0.2528530309798932], [3, 0.34695031612667127]]
2	[[3, 0]]
2	[[3, 0.0], [1, 0.1936655827421156], [1, 0.25366102094672677], [3, 0.301873637215057]]
2	[[3, 0.0], [3, 0.08058640621651186], [3, 0.16944583222826096], [3, 0.20245804314269233], [3, 0.2639646563936773]]
2	[[3, 0.0], [3, 0.16145119244342834], [3, 0.22076165397514222], [3, 0.3208383890175337], [3, 0.36188516059163833]]
2	[[3, 0.0], [1, 0.1936655827421156], [3, 0.23853395704727412], [3, 0.30475374380958625], [3, 0.3312022734680906]]
2	[[0, 0.0], [1, 0.199114962043649], [3, 0.2695777981688922]]
2	[[0, 0.0], [1, 0.199114962043649], [3, 0.8063872699588773], [3, 0.8236010066842154], [3, 1.3076089350489524], [3, 1.31283530730111]]
2	[[0, 0.0], [1, 0.199114962043649], [0, 0.3258234190027445], [3, 0.545856682476398], [3, 0.5830412553850878], [3, 0.5984561183868896]]
2	[[0, 0.0], [1, 0.199114962043649], [0, 0.3258234190027445], [3, 0.545856682476398], [3, 0.5830412553850878], [3, 0.6464854142665537]]
2	[[0, 0.0], [1, 0.199114962043649], [3, 0.446209130517621], [1, 0.5062794834608759], [3, 0.6082882594229365], [3, 0.6171168833145148], [3, 0.6486310215868575], [1, 0.6555652598893775]]
2	[[0, 0.0], [1, 0.199114962043649], [0, 0.3258234190027445], [3, 0.3804122574439165], [0, 0.515837062472453], [1, 0.5293091297043591], [3, 0.5691787649333068], [3, 0.5790846076150991], [3, 0.5885206932226065], [1, 0.5920533256821175]]
2	[[0, 0.0], [1, 0.199114962043649], [0, 0.3258234190027445], [3, 0.3804122574439165], [0, 0.515837062472453], [1, 0.5293091297043591], [3, 0.5691787649333068], [3, 0.5790846076150991], [3, 0.5885206932226065], [3, 0.611428250939193], [3, 0.6292113234512513]]
2	[[0, 0.0], [1, 0.199114962043649], [0, 0.3258234190027445], [3, 0.3804122574439165], [0, 0.515837062472453], [1, 0.5293091297043591], [3, 0.5691787649333068], [1, 0.5859930875224764], [3, 0.5950060474147311], [3, 0.619383227494795], [3, 0.623479015069696], [3, 0.6374063316280676], [3, 0.6486581133483151]]
2	[[0, 0.0], [1, 0.199114962043649], [0, 0.3258234190027445], [3, 0.3804122574439165], [0, 0.515837062472453], [1, 0.5293091297043591], [3, 0.5691787649333068], [1, 0.5859930875224764], [3, 0.5950060474147311], [3, 0.6132837725546259], [3, 0.6391266416897753], [3, 0.6449580314835044], [3, 0.6570027053955062], [3, 0.6622067464316441]]
2	[[1, 0.0], [3, 0.17026171539495738], [3, 0.7263649195524631]]
2	[[1, 0.0], [3, 0.09662038680065467], [3, 0.5029200117624023]]
2	[[1, 0.0], [3, 0.917155272048159], [3, 0.9316979489389154], [3, 1.095072443145756]]
2	[[1, 0.0], [3, 0.09662038680065467], [3, 0.4890596018860606], [1, 0.5723551996641273], [3, 0.580069222725036], [3, 0.612842700223911], [3, 0.6269388636550788]]
2	[[1, 0.0], [3, 0.14956121151663196], [1, 0.5375042748478873]]
2	[[1, 0.0], [3, 0.14956121151663196], [1, 0.19412874789291493]]
2	[[1, 0.0], [3, 0.9820072586144463], [3, 1.247140957607209]]
2	[[1, 0.0], [3, 0.9820072586144463], [3, 1.2789884628136128], [3, 1.3591553772162195], [3, 1.3688496666478676]]
2	[[0, 0]]
2	[[0, 0.0], [3, 0.27345141815768775], [3, 0.46982201597816303]]
2	[[0, 0.0], [3, 0.27345141815768775], [3, 0.8349149824721148], [3, 1.3913713401630907], [3, 1.4032444786325504]]
2	[[1, 0.0], [3, 0.2944662261615929], [3, 0.35094758211404115]]
2	[[3, 0.0], [3, 0.39653835590841435]]
2	[[3, 0.0], [3, 0.3301882244051946], [3, 0.6651639014474525]]
2	[[2, 0.0], [1, 0.2035163766075389], [2, 0.39600550889483793], [3, 0.5208836533186094]]
2	[[3, 0]]
0	[[0, 0.0], [3, 0.8164990743134496], [0, 0.8481891169913987]]
0	[[0, 0.0], [3, 0.8164990743134496], [3, 1.1972269382129759]]
0	[[0, 0.0], [1, 0.10313828110303046], [0, 0.13777596131347214], [3, 0.14844840352338384]]
0	[[0, 0.0], [1, 0.10313828110303046], [0, 0.13777596131347214], [3, 1.1321707148156275]]
0	[[0, 0.0], [1, 0.10313828110303046], [0, 0.13777596131347214], [3, 0.7067177823367587]]
0	[[0, 0.0], [1, 0.10313828110303046], [3, 0.14431469491476964], [3, 0.25754525346156704]]
0	[[0, 0.0], [1, 0.10313828110303046], [3, 0.14431469491476964], [3, 0.2829240732461482]]
0	[[0, 0.0], [1, 0.10313828110303046], [0, 0.13777596131347214], [1, 0.217630146700358], [3, 0.7097174080862109]]
0	[[0, 0.0], [1, 0.10313828110303046], [3, 0.14431469491476964], [3, 0.1856365769619116], [3, 0.3391200452721207]]
0	[[0, 0.0], [1, 0.10313828110303046], [3, 0.5399120845791179], [3, 0.5674838278480846], [3, 0.576980865093702], [3, 0.5979997189173771]]
0	[[0, 0.0], [1, 0.10313828110303046], [3, 0.14431469491476964], [3, 0.25163822044821205], [3, 1.3330048055026362], [3, 1.3545939198823471]]
0	[[0, 0.0], [1, 0.10313828110303046], [0, 0.13777596131347214], [1, 0.217630146700358], [0, 0.24006365421023398], [1, 0.31222438600091657], [3, 1.150841687575158]]
0	[[0, 0.0], [1, 0.10313828110303046], [0, 0.13777596131347214], [1, 0.217630146700358], [0, 0.24006365421023398], [1, 0.31222438600091657], [3, 1.126726516579761]]
0	[[0, 0.0], [1, 0.10313828110303046], [0, 0.13777596131347214], [1, 0.217630146700358], [0, 0.24006365421023398], [3, 0.9083360583277456], [3, 1.2236689666546845]]
0	[[0, 0.0], [1, 0.10313828110303046], [0, 0.13777596131347214], [1, 0.217630146700358], [3, 0.25554050540919004], [3, 0.3191639150990983], [3, 0.8916922918864414]]
0	[[0, 0.0], [3, 0.8164990743134496], [0, 1.1172068281618046], [3, 2.1012103643267808], [3, 2.1021486945704213], [3, 2.133330404071887], [3, 2.1437995355066093], [3, 2.150402482918747], [3, 2.151770654619109]]
0	[[0, 0.0], [1, 0.10313828110303046], [0, 0.13777596131347214], [1, 0.217630146700358], [3, 0.25554050540919004], [3, 0.3191639150990983], [3, 0.3648635498704514], [3, 0.4355435528776094], [3, 1.2927912236464683]]
0	[[0, 0.0], [1, 0.10313828110303046], [3, 0.5399120845791179], [3, 0.5674838278480846], [3, 0.576980865093702], [1, 1.0991048827299426], [3, 1.1235975932956688], [3, 1.3942327272133592], [3, 2.1487440037029972]]
0	[[0, 0.0], [1, 0.10313828110303046], [0, 0.13777596131347214], [1, 0.217630146700358], [0, 0.24006365421023398], [1, 0.31222438600091657], [0, 0.3222767372949319], [3, 0.33417440819288347], [3, 0.36099290017840213], [3, 0.39068983998108503]]
0	[[0, 0.0], [1, 0.10313828110303046], [0, 0.13777596131347214], [1, 0.217630146700358], [0, 0.39755379745769864], [1, 0.41834733367143484], [3, 0.44517159592444544], [3, 0.5608693267469794], [3, 0.7106813839987569], [3, 0.725888955508269], [3, 0.7377887917096747]]
0	[[0, 0.0], [1, 0.10313828110303046], [0, 0.13777596131347214], [1, 0.217630146700358], [0, 0.24006365421023398], [1, 0.31222438600091657], [0, 0.3222767372949319], [3, 0.33417440819288347], [3, 0.36099290017840213], [3, 1.3571934588498362], [3, 1.3587119448218887]]
0	[[0, 0.0], [1, 0.10313828110303046], [0, 0.13777596131347214], [1, 0.217630146700358], [3, 0.25554050540919004], [3, 0.3191639150990983], [3, 0.3648635498704514], [3, 0.4018789967976606], [3, 0.4256519437026863], [1, 0.4630215363864034], [3, 0.7620113164567117]]
0	[[0, 0.0], [1, 0.10313828110303046], [0, 0.13777596131347214], [1, 0.217630146700358], [3, 0.39962565612966333], [3, 0.41571509790672817], [3, 0.5250448070368452], [3, 0.5611676628528326], [3, 0.5930397985239784], [3, 0.6164171605822092], [3, 1.1984126893779654]]
0	[[0, 0.0], [1, 0.10313828110303046], [0, 0.13777596131347214], [1, 0.217630146700358], [3, 0.39962565612966333], [3, 0.41571509790672817], [3, 0.5250448070368452], [3, 0.5611676628528326], [3, 0.5930397985239784], [3, 0.6164171605822092], [3, 1.8325035904373266]]
0	[[0, 0.0], [1, 0.10313828110303046], [0, 0.13777596131347214], [1, 0.217630146700358], [0, 0.24006365421023398], [1, 0.31222438600091657], [0, 0.3222767372949319], [3, 0.33417440819288347], [3, 0.40625623502867647], [3, 0.4209637116600054], [3, 0.4426104035914985], [3, 0.49957253837880977]]
0	[[0, 0.0], [1, 0.10313828110303046], [0, 0.13777596131347214], [1, 0.217630146700358], [3, 0.39962565612966333], [3, 0.41571509790672817], [3, 0.5250448070368452], [3, 0.5611676628528326], [3, 0.5930397985239784], [3, 0.6164171605822092], [3, 0.6497404003252346], [3, 2.3285313647667456]]
0	[[0, 0.0], [1, 0.10313828110303046], [0, 0.13777596131347214], [1, 0.217630146700358], [3, 0.39962565612966333], [3, 0.41571509790672817], [3, 0.5250448070368452], [3, 0.5611676628528326], [3, 0.5930397985239784], [3, 0.6164171605822092], [3, 0.6677641635674798], [3, 0.6960650136926116]]
0	[[0, 0.0], [1, 0.10313828110303046], [0, 0.28242068926408465], [1, 0.29409864722987117], [1, 0.5609356413725326], [3, 0.6603910984024671], [3, 0.7741112725819036], [3, 1.0996230996077545], [3, 1.1282915434333887], [3, 1.394003924411909], [3, 1.4049191992463146], [3, 1.4197814085764469]]
0	[[0, 0.0], [1, 0.10313828110303046], [0, 0.13777596131347214], [1, 0.217630146700358], [0, 0.24006365421023398], [3, 0.9083360583277456], [3, 1.1795677481942675], [1, 1.307192853037858], [3, 1.3380911075796915], [3, 1.3693034910916613], [3, 1.3719191890679199], [3, 1.374142191322573], [3, 1.3751604553074228], [3, 1.3756585344635561]]
0	[[0, 0.0], [1, 0.10313828110303046], [0, 0.13777596131347214], [1, 0.217630146700358], [0, 0.24006365421023398], [3, 0.9083360583277456], [3, 1.1795677481942675], [1, 1.307192853037858], [3, 1.322626972484174], [1, 1.3718730755571773], [3, 1.3788267341483949], [1, 1.3825023241904688], [3, 1.3871227599275853], [1, 1.3891660843645324]]
0	[[0, 0.0], [1, 0.10313828110303046], [0, 0.13777596131347214], [1, 0.217630146700358], [0, 0.24006365421023398], [1, 0.31222438600091657], [0, 0.3222767372949319], [3, 0.33417440819288347], [3, 0.40625623502867647], [3, 0.4209637116600054], [3, 0.45089032278975344], [3, 0.5607034958686794], [3, 0.6855924708634155], [3, 0.7103994661168007], [3, 0.7172774449089188]]
0	[[0, 0.0], [1, 0.10313828110303046], [0, 0.13777596131347214], [1, 0.217630146700358], [3, 0.39962565612966333], [3, 0.41571509790672817], [3, 0.5250448070368452], [3, 0.5611676628528326], [3, 0.5930397985239784], [3, 0.6164171605822092], [3, 0.6497404003252346], [3, 0.6807382906119035], [3, 0.7883255249268171], [3, 1.1610933614312644], [3, 1.1847308530008875]]
0	[[0, 0.0], [1, 0.10313828110303046], [0, 0.13777596131347214], [1, 0.217630146700358], [3, 0.39962565612966333], [3, 0.41571509790672817], [3, 0.5250448070368452], [3, 0.5611676628528326], [3, 0.5930397985239784], [3, 0.6164171605822092], [3, 0.6497404003252346], [3, 0.6807382906119035], [3, 0.7883255249268171], [3, 1.1610933614312644], [3, 2.328602696918416]]
0	[[0, 0.0], [1, 0.10313828110303046], [0, 0.13777596131347214], [1, 0.217630146700358], [3, 0.39962565612966333], [3, 0.41571509790672817], [3, 0.5250448070368452], [3, 0.5611676628528326], [3, 0.5930397985239784], [3, 0.6164171605822092], [3, 0.6497404003252346], [3, 0.6807382906119035], [3, 0.7883255249268171], [3, 2.3285919412329754], [3, 2.32901517453557]]
0	[[0, 0.0], [1, 0.10313828110303046], [0, 0.13777596131347214], [1, 0.217630146700358], [0, 0.24006365421023398], [3, 0.9083360583277456], [3, 1.1795677481942675], [1, 1.307192853037858], [3, 1.3380911075796915], [3, 1.3693034910916613], [3, 1.3719191890679199], [3, 1.374142191322573], [3, 1.3751604553074228], [3, 1.3763893710805455], [3, 1.3771544157759823], [3, 1.3780444259709683]]
0	[[0, 0.0], [1, 0.10313828110303046], [0, 0.13777596131347214], [1, 0.217630146700358], [0, 0.24006365421023398], [3, 0.9083360583277456], [3, 1.1795677481942675], [1, 1.307192853037858], [3, 1.3380911075796915], [3, 1.3693034910916613], [3, 1.3719191890679199], [3, 1.374142191322573], [3, 1.3751604553074228], [3, 1.3763893710805455], [3, 1.3771544157759823], [3, 1.3805730030668872], [3, 1.3817967359317187], [3, 1.3833165781894108], [3, 1.3851145097595794], [3, 1.387117812704161]]
0	[[0, 0.0], [1, 0.10313828110303046], [0, 0.13777596131347214], [1, 0.217630146700358], [3, 0.39962565612966333], [3, 0.41571509790672817], [3, 0.5250448070368452], [3, 0.5611676628528326], [3, 0.5930397985239784], [3, 0.6164171605822092], [3, 0.6497404003252346], [3, 0.6807382906119035], [3, 0.7699514100750048], [3, 2.3286428868592837], [3, 2.330772718412428], [3, 2.331502653179413], [3, 2.3337326797756828], [3, 2.33676205588655], [3, 2.3385594105296024], [3, 2.3399530250314964], [3, 2.3411409385877233], [3, 2.3418476277775997], [3, 2.3427038941375917], [3, 2.363290683695496], [3, 2.3703665729968644], [3, 2.3711356192454565], [3, 2.37152142714316], [3, 2.3729063800060914], [3, 2.374892883175741], [3, 2.375213339789081], [3, 2.382915136948672], [3, 2.38322124452963], [3, 2.3889459269464473], [3, 2.4012458867959228], [3, 2.4083210109728492]]
0	[[1, 0.0], [3, 0.07331094461089586], [3, 0.5643043302894857]]
0	[[1, 0.0], [3, 0.07331094461089586], [3, 0.8847481759789336]]
0	[[1, 0.0], [3, 0.07331094461089586], [3, 1.260720488431161]]
0	[[1, 0.0], [3, 0.09565356876578694], [3, 0.17841734088839253], [3, 0.3357921019231932], [3, 0.34857526619611734]]
0	[[1, 0.0], [3, 0.02655596145721208], [1, 0.12872228433842678], [3, 0.16443547625113797], [1, 0.21240957961037635], [3, 0.31701810104811157], [3, 0.32043479637337724]]
0	[[1, 0.0], [3, 0.02655596145721208], [1, 0.12872228433842678], [3, 0.16443547625113797], [3, 0.3435726952537234], [3, 0.6502805340705038], [3, 0.7778897907575865]]
0	[[1, 0.0], [3, 0.02655596145721208], [3, 0.1069271337655805], [0, 0.1582787080722439], [1, 0.24144962788342345], [0, 0.5551952480407429], [1, 0.5871182843626493], [0, 1.3294713291509797]]
0	[[1, 0.0], [3, 0.02655596145721208], [3, 0.1069271337655805], [0, 0.1582787080722439], [3, 1.086063080077686], [3, 1.3276880786474088], [3, 1.3852437137851734], [3, 1.3859635706006974], [1, 1.3905916943350396]]
0	[[1, 0.0], [3, 0.28854730003935164]]
0	[[1, 0.0], [3, 0.6849450504964291], [3, 1.061536246949716]]
0	[[1, 0.0], [3, 0.47836605506695346], [3, 0.6870828446043707]]
0	[[1, 0.0], [3, 0.47836605506695346], [3, 0.5111775231641954], [3, 0.5295586730211631], [3, 1.068093053864218]]
0	[[1, 0.0], [0, 0.27300127206373764], [1, 0.37019428850593306], [3, 0.45636603312904306], [3, 0.5501263940261241]]
0	[[3, 0.0], [3, 0.5811149142231048]]
0	[[3, 0.0], [3, 0.27216404658539106], [3, 0.293853421654805], [3, 0.30127120338020846]]
0	[[3, 0.0], [3, 0.11226976841727061], [3, 0.18736402067892566]]
0	[[3, 0.0], [3, 0.11226976841727061], [3, 0.5755406300374072]]
0	[[3, 0.0], [3, 0.11226976841727061], [3, 0.8445979688873491]]
0	[[3, 0.0], [3, 0.11226976841727061], [1, 2.0980174982965525]]
0	[[3, 0.0], [3, 0.11226976841727061], [3, 0.17649319752204187], [0, 0.22487822016997436], [1, 1.0622058088197126]]
0	[[3, 0.0], [3, 0.11226976841727061], [3, 0.17649319752204187], [0, 0.22487822016997436], [3, 0.42228882605278745]]
0	[[3, 0.0], [3, 0.11226976841727061], [3, 0.17649319752204187], [0, 0.22487822016997436], [3, 0.7418735089992634]]
0	[[3, 0.0], [3, 0.11226976841727061], [3, 0.17649319752204187], [0, 0.22487822016997436], [1, 2.0982657886616556]]
0	[[0, 0.0], [3, 1.053302578952937], [3, 1.2923483860516698], [1, 1.755910833744533], [3, 1.7771689565075954]]
0	[[3, 0.0], [3, 0.3160286204629634], [3, 0.8812578184279939]]
0	[[3, 0.0], [3, 0.8181708882966882], [3, 1.0098992180876256]]
0	[[3, 0.0], [3, 0.8181708882966882], [3, 1.0062044835180681]]
0	[[3, 0.0], [3, 0.8181708882966882], [3, 1.007368398651956]]
0	[[3, 0.0], [0, 0.6652942849729757]]
0	[[3, 0.0], [1, 0.030059722540578482], [3, 0.7320361686278762]]
0	[[3, 0.0], [3, 1.0533559274957467], [3, 1.0686908014657097], [3, 1.1630867987800628], [3, 1.1926913251234388], [3, 1.203976702162944]]
2	[[0, 0.0], [1, 0.8830301930629754], [3, 1.3378639704552626]]
2	[[0, 0.0], [1, 0.8830301930629754], [3, 1.3858941192013072]]
2	[[0, 0.0], [1, 0.8830301930629754], [3, 1.4830640218849485]]
2	[[0, 0.0], [3, 0.3894614223438865], [0, 1.1597509508784787], [3, 1.4708023651120639]]
2	[[0, 0.0], [3, 0.3894614223438865], [3, 0.8913515837206994], [3, 0.8956680488621712]]
2	[[0, 0.0], [3, 0.3894614223438865], [0, 1.1597509508784787], [3, 1.359340007169341], [3, 1.3844081779530961]]
2	[[0, 0.0], [1, 0.17737615490980063], [3, 0.22047130164481976], [3, 0.23650927048085962], [3, 0.2692534315230697]]
2	[[0, 0.0], [1, 0.17737615490980063], [3, 0.22047130164481976], [3, 0.23650927048085962], [3, 0.3832666678886143]]
2	[[0, 0.0], [1, 0.17737615490980063], [3, 0.22047130164481976], [3, 0.23650927048085962], [0, 0.2770358881721104]]
2	[[0, 0.0], [1, 0.17737615490980063], [0, 0.38346627468606276], [1, 0.43487925690058593], [3, 0.44308906095180367]]
2	[[0, 0.0], [1, 0.17737615490980063], [3, 0.3146863129932881], [3, 0.5012875379033769], [3, 0.7050555454268371]]
